,종목 코드,상승 확률,하락 확률,변동 없는 확률,상승 확률 높은 순위
642,317400,0.46774193548387094,0.43951612903225806,0.09274193548387097,856.5
592,011330,0.46774193548387094,0.45161290322580644,0.08064516129032258,856.5
1433,171090,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
1689,224110,0.46774193548387094,0.5,0.03225806451612903,856.5
2235,225590,0.46774193548387094,0.4475806451612903,0.0846774193548387,856.5
594,002920,0.46774193548387094,0.4475806451612903,0.0846774193548387,856.5
1613,117670,0.46774193548387094,0.5080645161290323,0.024193548387096774,856.5
1680,047920,0.46774193548387094,0.5,0.03225806451612903,856.5
53,096760,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
1520,243840,0.46774193548387094,0.5,0.03225806451612903,856.5
724,004100,0.46774193548387094,0.46774193548387094,0.06451612903225806,856.5
60,092220,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
607,008730,0.46774193548387094,0.4717741935483871,0.06048387096774194,856.5
2039,000440,0.46774193548387094,0.46774193548387094,0.06451612903225806,856.5
1387,065570,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
1570,339950,0.46774193548387094,0.42338709677419356,0.10887096774193548,856.5
2111,274090,0.46774193548387094,0.4838709677419355,0.04838709677419355,856.5
822,006390,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
174,002240,0.46774193548387094,0.4314516129032258,0.10080645161290322,856.5
1069,042420,0.46774193548387094,0.45564516129032256,0.07661290322580645,856.5
2,027410,0.46774193548387094,0.49193548387096775,0.04032258064516129,856.5
1352,033560,0.46774193548387094,0.4838709677419355,0.04838709677419355,856.5
1354,121800,0.46774193548387094,0.5080645161290323,0.024193548387096774,856.5
1384,225190,0.46774193548387094,0.3870967741935484,0.14516129032258066,856.5
543,011090,0.46774193548387094,0.47580645161290325,0.056451612903225805,856.5
676,011000,0.46774193548387094,0.5282258064516129,0.004032258064516129,856.5
835,000880,0.46774193548387094,0.5040322580645161,0.028225806451612902,856.5
1730,182400,0.46774193548387094,0.4717741935483871,0.06048387096774194,856.5
1738,061970,0.46774193548387094,0.4798387096774194,0.05241935483870968,856.5
14,097950,0.46774193548387094,0.4838709677419355,0.04838709677419355,856.5
362,009580,0.46774193548387094,0.5040322580645161,0.028225806451612902,856.5
1717,067570,0.46774193548387094,0.5201612903225806,0.012096774193548387,856.5
154,002900,0.46774193548387094,0.4596774193548387,0.07258064516129033,856.5
44,294870,0.4637096774193548,0.4879032258064516,0.04838709677419355,959.0
1531,099320,0.4637096774193548,0.4959677419354839,0.04032258064516129,959.0
1530,136510,0.4637096774193548,0.5,0.036290322580645164,959.0
274,003495,0.4637096774193548,0.5040322580645161,0.03225806451612903,959.0
720,015890,0.4637096774193548,0.4879032258064516,0.04838709677419355,959.0
2079,317530,0.4637096774193548,0.4798387096774194,0.056451612903225805,959.0
2103,225430,0.4637096774193548,0.5040322580645161,0.03225806451612903,959.0
2093,115500,0.4637096774193548,0.5040322580645161,0.03225806451612903,959.0
1018,014570,0.4637096774193548,0.4596774193548387,0.07661290322580645,959.0
10,000120,0.4637096774193548,0.5,0.036290322580645164,959.0
1151,299170,0.4637096774193548,0.4717741935483871,0.06451612903225806,959.0
1143,010170,0.4637096774193548,0.4838709677419355,0.05241935483870968,959.0
66,025000,0.4637096774193548,0.47580645161290325,0.06048387096774194,959.0
1632,217480,0.4637096774193548,0.5040322580645161,0.03225806451612903,959.0
263,000300,0.4637096774193548,0.5201612903225806,0.016129032258064516,959.0
1087,194700,0.4637096774193548,0.47580645161290325,0.06048387096774194,959.0
737,004870,0.4637096774193548,0.46774193548387094,0.06854838709677419,959.0
1212,105740,0.4637096774193548,0.4435483870967742,0.09274193548387097,959.0
1643,060540,0.4637096774193548,0.47580645161290325,0.06048387096774194,959.0
1497,020710,0.4637096774193548,0.4596774193548387,0.07661290322580645,959.0
444,009470,0.4637096774193548,0.4838709677419355,0.05241935483870968,959.0
445,011230,0.4637096774193548,0.4838709677419355,0.05241935483870968,959.0
2271,032580,0.4637096774193548,0.46774193548387094,0.06854838709677419,959.0
